classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
572382830,drcb,2023836,55cb7e23dcd33d65b42e,26267,Describe Photographs,7.25,2024-07-12 16:12:11 UTC,,,"{""source"":""api"",""session"":""bbcec97cd1e1701cee52c7caaabceebcab57b9c01968e612f62e1bfb6023c676"",""feedback"":{},""revision"":""3bfe2fbc1f30086690a17cfd4e28977dd3679aa5"",""viewport"":{""width"":1411,""height"":677},""started_at"":""2024-07-12T16:10:45.676Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2024-07-12T16:12:10.998Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":825.9921875,""clientHeight"":526.0068359375,""naturalWidth"":2200,""naturalHeight"":1401}],""subject_selection_state"":{""retired"":false,""selected_at"":""2024-07-12T16:00:59.597Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""woman leaning over shelf in a factory"",""task_label"":""Help us by looking at the photograph and writing a description of what you see in the text box below.  \n\nYou can write more than one sentence, but please try to keep the descriptions simple and not too long in length.\n\nIf there is text involved, please transcribe it and use quotation marks around the transcription.\n\nFor more help on writing a description, please check the Tutorial or the Field Guide entry.\n\nIf you do not want to describe a particular image, you can refresh the page to work on a different one.""}]","{""99653289"":{""retired"":null,""year"":""1991"",""#TS_tags"":""Bradford; Drummonds Mill; Lumb Lane; textile industry; textiles"",""group_id"":""test1"",""location"":""Drummonds Mill"",""collection"":""Tim Smith"",""internal_id"":""DBT14"",""image_name_1"":""Drummonds Mill Bradford-DRUMMONDS 1991-29press.jpg""}}",99653289
572434954,Greensleeves,1386627,a3fff6b5c1047eaa7688,26267,Describe Photographs,7.25,2024-07-12 20:26:22 UTC,,,"{""source"":""api"",""session"":""67812207378d40c0628adba46947058d00c819c1a80134ac3634a196a8136398"",""feedback"":{},""revision"":""3bfe2fbc1f30086690a17cfd4e28977dd3679aa5"",""viewport"":{""width"":1707,""height"":826},""started_at"":""2024-07-12T20:24:35.674Z"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2024-07-12T20:26:21.562Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1137.5416259765625,""clientHeight"":736.2996826171875,""naturalWidth"":2200,""naturalHeight"":1424}],""subject_selection_state"":{""retired"":false,""selected_at"":""2024-07-12T20:24:35.734Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""Industrial scene with notice \""These premises are protected by Barrett\"".  Featured a man at a desk with lockers behind him."",""task_label"":""Help us by looking at the photograph and writing a description of what you see in the text box below.  \n\nYou can write more than one sentence, but please try to keep the descriptions simple and not too long in length.\n\nIf there is text involved, please transcribe it and use quotation marks around the transcription.\n\nFor more help on writing a description, please check the Tutorial or the Field Guide entry.\n\nIf you do not want to describe a particular image, you can refresh the page to work on a different one.""}]","{""99653288"":{""retired"":{""id"":129729467,""workflow_id"":26267,""classifications_count"":15,""created_at"":""2024-05-31T12:15:41.133Z"",""updated_at"":""2024-07-16T20:05:06.526Z"",""retired_at"":""2024-07-16T20:05:06.516Z"",""subject_id"":99653288,""retirement_reason"":""classification_count""},""year"":""1991"",""#TS_tags"":"""",""group_id"":""test1"",""location"":""Drummonds Mill"",""collection"":""Tim Smith"",""internal_id"":""DBT13"",""image_name_1"":""Drummonds Mill Bradford-DRUMMONDS 1991-28press.jpg""}}",99653288
572435069,Greensleeves,1386627,1df64364a17f4ee88ebb,26267,Describe Photographs,7.25,2024-07-12 20:26:55 UTC,,,"{""source"":""api"",""session"":""67812207378d40c0628adba46947058d00c819c1a80134ac3634a196a8136398"",""feedback"":{},""revision"":""3bfe2fbc1f30086690a17cfd4e28977dd3679aa5"",""viewport"":{""width"":1707,""height"":826},""started_at"":""2024-07-12T20:26:22.124Z"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2024-07-12T20:26:55.118Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1137.5416259765625,""clientHeight"":851.6089477539062,""naturalWidth"":919,""naturalHeight"":688}],""subject_selection_state"":{""retired"":false,""selected_at"":""2024-07-12T20:24:35.734Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""A smiling man in a suit demonstrating a piece of manufactured equipment"",""task_label"":""Help us by looking at the photograph and writing a description of what you see in the text box below.  \n\nYou can write more than one sentence, but please try to keep the descriptions simple and not too long in length.\n\nIf there is text involved, please transcribe it and use quotation marks around the transcription.\n\nFor more help on writing a description, please check the Tutorial or the Field Guide entry.\n\nIf you do not want to describe a particular image, you can refresh the page to work on a different one.""}]","{""99653339"":{""retired"":null,""year"":"""",""#TS_tags"":"""",""group_id"":""test1"",""location"":""Radio Rentals"",""collection"":""National Science and Media Museum"",""internal_id"":""DBT64"",""image_name_1"":""001 (79)_cropped_image_4.jpg""}}",99653339
572435301,Greensleeves,1386627,8033be399e1f97491aa6,26267,Describe Photographs,7.25,2024-07-12 20:27:59 UTC,,,"{""source"":""api"",""session"":""67812207378d40c0628adba46947058d00c819c1a80134ac3634a196a8136398"",""feedback"":{},""revision"":""3bfe2fbc1f30086690a17cfd4e28977dd3679aa5"",""viewport"":{""width"":1707,""height"":826},""started_at"":""2024-07-12T20:26:55.707Z"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2024-07-12T20:27:59.353Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1137.5416259765625,""clientHeight"":932.916259765625,""naturalWidth"":2068,""naturalHeight"":1696}],""subject_selection_state"":{""retired"":false,""selected_at"":""2024-07-12T20:24:35.734Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""Possible beauty contest, 6 young women in 1950s clothing holding numbered placards whilst a camera bearing the sign \""ABC TV\"" is filming them."",""task_label"":""Help us by looking at the photograph and writing a description of what you see in the text box below.  \n\nYou can write more than one sentence, but please try to keep the descriptions simple and not too long in length.\n\nIf there is text involved, please transcribe it and use quotation marks around the transcription.\n\nFor more help on writing a description, please check the Tutorial or the Field Guide entry.\n\nIf you do not want to describe a particular image, you can refresh the page to work on a different one.""}]","{""99653301"":{""retired"":null,""year"":""1940-1970"",""#TS_tags"":"""",""group_id"":""test1"",""location"":""Radio Rentals"",""collection"":""National Science and Media Museum"",""internal_id"":""DBT26"",""image_name_1"":""001 (83)_cropped_image_1.jpg""}}",99653301
572454128,not-logged-in-8df60c5ea68675945778,,8df60c5ea68675945778,26267,Describe Photographs,7.25,2024-07-12 22:25:28 UTC,,,"{""source"":""api"",""session"":""90594784e9c83a0291e1a5175eade209af06d9c0ade33271940431b4e6f57b14"",""feedback"":{},""revision"":""3bfe2fbc1f30086690a17cfd4e28977dd3679aa5"",""viewport"":{""width"":2371,""height"":1185},""started_at"":""2024-07-12T22:22:03.965Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2024-07-12T22:25:27.620Z"",""live_project"":true,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1527.9947509765625,""clientHeight"":995.2801513671875,""naturalWidth"":2200,""naturalHeight"":1433}],""subject_selection_state"":{""retired"":false,""selected_at"":""2024-07-12T22:22:04.612Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""Man sitting at an undefined machine in front of shelves that contain what look like bobbins."",""task_label"":""Help us by looking at the photograph and writing a description of what you see in the text box below.  \n\nYou can write more than one sentence, but please try to keep the descriptions simple and not too long in length.\n\nIf there is text involved, please transcribe it and use quotation marks around the transcription.\n\nFor more help on writing a description, please check the Tutorial or the Field Guide entry.\n\nIf you do not want to describe a particular image, you can refresh the page to work on a different one.""}]","{""99653291"":{""retired"":null,""year"":""1991"",""#TS_tags"":"""",""group_id"":""test1"",""location"":""Drummonds Mill"",""collection"":""Tim Smith"",""internal_id"":""DBT16"",""image_name_1"":""Drummonds Mill Bradford-DRUMMONDS 1991-31apress.jpg""}}",99653291
572497625,DINO19,2751336,c78f86abd42fca98bbe8,26267,Describe Photographs,7.25,2024-07-13 07:45:21 UTC,,,"{""source"":""api"",""session"":""8a8550f6b2cd8a5d0bdbd8544a04f8f0f59b038c6db329514098b4e6bed7f0ec"",""feedback"":{},""revision"":""3bfe2fbc1f30086690a17cfd4e28977dd3679aa5"",""viewport"":{""width"":1280,""height"":598},""started_at"":""2024-07-13T07:46:01.205Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"",""utc_offset"":""-28800"",""finished_at"":""2024-07-13T07:46:49.020Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":709.9896240234375,""clientHeight"":558.5147705078125,""naturalWidth"":914,""naturalHeight"":719}],""subject_selection_state"":{""retired"":false,""selected_at"":""2024-07-13T07:44:32.528Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""Components of what appears to be a TV on a table with other TV's behind it. "",""task_label"":""Help us by looking at the photograph and writing a description of what you see in the text box below.  \n\nYou can write more than one sentence, but please try to keep the descriptions simple and not too long in length.\n\nIf there is text involved, please transcribe it and use quotation marks around the transcription.\n\nFor more help on writing a description, please check the Tutorial or the Field Guide entry.\n\nIf you do not want to describe a particular image, you can refresh the page to work on a different one.""}]","{""99653333"":{""retired"":null,""year"":"""",""#TS_tags"":"""",""group_id"":""test1"",""location"":""Radio Rentals"",""collection"":""National Science and Media Museum"",""internal_id"":""DBT58"",""image_name_1"":""001 (78)_cropped_image_1.jpg""}}",99653333
572497667,DINO19,2751336,c78f86abd42fca98bbe8,26267,Describe Photographs,7.25,2024-07-13 07:46:07 UTC,,,"{""source"":""api"",""session"":""8a8550f6b2cd8a5d0bdbd8544a04f8f0f59b038c6db329514098b4e6bed7f0ec"",""feedback"":{},""revision"":""3bfe2fbc1f30086690a17cfd4e28977dd3679aa5"",""viewport"":{""width"":1280,""height"":598},""started_at"":""2024-07-13T07:46:50.192Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"",""utc_offset"":""-28800"",""finished_at"":""2024-07-13T07:47:35.561Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":693.3229370117188,""clientHeight"":462.3203125,""naturalWidth"":2200,""naturalHeight"":1467}],""subject_selection_state"":{""retired"":false,""selected_at"":""2024-07-13T07:44:32.528Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""A man looking at a large piece of something, with lots of thread in the background."",""task_label"":""Help us by looking at the photograph and writing a description of what you see in the text box below.  \n\nYou can write more than one sentence, but please try to keep the descriptions simple and not too long in length.\n\nIf there is text involved, please transcribe it and use quotation marks around the transcription.\n\nFor more help on writing a description, please check the Tutorial or the Field Guide entry.\n\nIf you do not want to describe a particular image, you can refresh the page to work on a different one.""}]","{""99653276"":{""retired"":null,""year"":""1991"",""#TS_tags"":"""",""group_id"":""test1"",""location"":""Drummonds Mill"",""collection"":""Tim Smith"",""internal_id"":""DBT1"",""image_name_1"":""Drummonds Mill Bradford-drummonds 91-NEG 21A RGB.jpg""}}",99653276
572497698,DINO19,2751336,c78f86abd42fca98bbe8,26267,Describe Photographs,7.25,2024-07-13 07:46:37 UTC,,,"{""source"":""api"",""session"":""8a8550f6b2cd8a5d0bdbd8544a04f8f0f59b038c6db329514098b4e6bed7f0ec"",""feedback"":{},""revision"":""3bfe2fbc1f30086690a17cfd4e28977dd3679aa5"",""viewport"":{""width"":1280,""height"":598},""started_at"":""2024-07-13T07:47:36.085Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"",""utc_offset"":""-28800"",""finished_at"":""2024-07-13T07:48:05.520Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":693.3333740234375,""clientHeight"":538.28125,""naturalWidth"":1024,""naturalHeight"":795}],""subject_selection_state"":{""retired"":false,""selected_at"":""2024-07-13T07:44:32.528Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""Many people gathered round, smiling, with a man showing an old lady something. "",""task_label"":""Help us by looking at the photograph and writing a description of what you see in the text box below.  \n\nYou can write more than one sentence, but please try to keep the descriptions simple and not too long in length.\n\nIf there is text involved, please transcribe it and use quotation marks around the transcription.\n\nFor more help on writing a description, please check the Tutorial or the Field Guide entry.\n\nIf you do not want to describe a particular image, you can refresh the page to work on a different one.""}]","{""99653312"":{""retired"":null,""year"":""1940-1970"",""#TS_tags"":"""",""group_id"":""test1"",""location"":""Radio Rentals"",""collection"":""National Science and Media Museum"",""internal_id"":""DBT37"",""image_name_1"":""001 (91)_cropped_image_2.jpg""}}",99653312
572497764,DINO19,2751336,c78f86abd42fca98bbe8,26267,Describe Photographs,7.25,2024-07-13 07:48:02 UTC,,,"{""source"":""api"",""session"":""8a8550f6b2cd8a5d0bdbd8544a04f8f0f59b038c6db329514098b4e6bed7f0ec"",""feedback"":{},""revision"":""3bfe2fbc1f30086690a17cfd4e28977dd3679aa5"",""viewport"":{""width"":1280,""height"":598},""started_at"":""2024-07-13T07:48:46.334Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"",""utc_offset"":""-28800"",""finished_at"":""2024-07-13T07:49:30.217Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":693.3125,""clientHeight"":445.61083984375,""naturalWidth"":2200,""naturalHeight"":1414}],""subject_selection_state"":{""retired"":false,""selected_at"":""2024-07-13T07:47:17.683Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""A woman sat on a chair sewing a large piece of fabric, resting on a wooden desk that is on an upwards tilt. "",""task_label"":""Help us by looking at the photograph and writing a description of what you see in the text box below.  \n\nYou can write more than one sentence, but please try to keep the descriptions simple and not too long in length.\n\nIf there is text involved, please transcribe it and use quotation marks around the transcription.\n\nFor more help on writing a description, please check the Tutorial or the Field Guide entry.\n\nIf you do not want to describe a particular image, you can refresh the page to work on a different one.""}]","{""99653281"":{""retired"":null,""year"":""1991"",""#TS_tags"":""Bradford; Drummonds Mill; Lumb Lane; textile industry; textiles"",""group_id"":""test1"",""location"":""Drummonds Mill"",""collection"":""Tim Smith"",""internal_id"":""DBT6"",""image_name_1"":""Drummonds Mill Bradford-DRUMMONDS 1991-5apress.jpg""}}",99653281
572497828,DINO19,2751336,c78f86abd42fca98bbe8,26267,Describe Photographs,7.25,2024-07-13 07:48:50 UTC,,,"{""source"":""api"",""session"":""8a8550f6b2cd8a5d0bdbd8544a04f8f0f59b038c6db329514098b4e6bed7f0ec"",""feedback"":{},""revision"":""3bfe2fbc1f30086690a17cfd4e28977dd3679aa5"",""viewport"":{""width"":1280,""height"":598},""started_at"":""2024-07-13T07:49:30.681Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"",""utc_offset"":""-28800"",""finished_at"":""2024-07-13T07:50:18.589Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":693.3229370117188,""clientHeight"":1082.5482177734375,""naturalWidth"":1409,""naturalHeight"":2200}],""subject_selection_state"":{""retired"":false,""selected_at"":""2024-07-13T07:47:17.683Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""A woman in a fabric factory creating/sewing a massive piece of fabric that is laid out in front of her. "",""task_label"":""Help us by looking at the photograph and writing a description of what you see in the text box below.  \n\nYou can write more than one sentence, but please try to keep the descriptions simple and not too long in length.\n\nIf there is text involved, please transcribe it and use quotation marks around the transcription.\n\nFor more help on writing a description, please check the Tutorial or the Field Guide entry.\n\nIf you do not want to describe a particular image, you can refresh the page to work on a different one.""}]","{""99653293"":{""retired"":null,""year"":""1991"",""#TS_tags"":"""",""group_id"":""test1"",""location"":""Drummonds Mill"",""collection"":""Tim Smith"",""internal_id"":""DBT18"",""image_name_1"":""Drummonds Mill Bradford-DRUMMONDS 1991-36.jpg""}}",99653293
572497933,DINO19,2751336,7948878ccbbbb6134889,26267,Describe Photographs,7.25,2024-07-13 07:50:36 UTC,,,"{""source"":""api"",""session"":""8a8550f6b2cd8a5d0bdbd8544a04f8f0f59b038c6db329514098b4e6bed7f0ec"",""feedback"":{},""revision"":""3bfe2fbc1f30086690a17cfd4e28977dd3679aa5"",""viewport"":{""width"":1280,""height"":598},""started_at"":""2024-07-13T07:50:19.511Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"",""utc_offset"":""-28800"",""finished_at"":""2024-07-13T07:52:04.387Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":693.3125,""clientHeight"":451.59857177734375,""naturalWidth"":2200,""naturalHeight"":1433}],""subject_selection_state"":{""retired"":false,""selected_at"":""2024-07-13T07:47:17.683Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""A man working in a sewing factory at a desk, presumably doing something. Behind him is fabrics and thread, along with a kettle. "",""task_label"":""Help us by looking at the photograph and writing a description of what you see in the text box below.  \n\nYou can write more than one sentence, but please try to keep the descriptions simple and not too long in length.\n\nIf there is text involved, please transcribe it and use quotation marks around the transcription.\n\nFor more help on writing a description, please check the Tutorial or the Field Guide entry.\n\nIf you do not want to describe a particular image, you can refresh the page to work on a different one.""}]","{""99653291"":{""retired"":null,""year"":""1991"",""#TS_tags"":"""",""group_id"":""test1"",""location"":""Drummonds Mill"",""collection"":""Tim Smith"",""internal_id"":""DBT16"",""image_name_1"":""Drummonds Mill Bradford-DRUMMONDS 1991-31apress.jpg""}}",99653291
572497963,DINO19,2751336,7948878ccbbbb6134889,26267,Describe Photographs,7.25,2024-07-13 07:50:56 UTC,,,"{""source"":""api"",""session"":""8a8550f6b2cd8a5d0bdbd8544a04f8f0f59b038c6db329514098b4e6bed7f0ec"",""feedback"":{},""revision"":""3bfe2fbc1f30086690a17cfd4e28977dd3679aa5"",""viewport"":{""width"":1280,""height"":598},""started_at"":""2024-07-13T07:52:04.805Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"",""utc_offset"":""-28800"",""finished_at"":""2024-07-13T07:52:24.990Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":693.3125,""clientHeight"":538.869140625,""naturalWidth"":1854,""naturalHeight"":1441}],""subject_selection_state"":{""retired"":false,""selected_at"":""2024-07-13T07:47:17.683Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""A factory called \""BAIRD\"" with some trucks parked under it. "",""task_label"":""Help us by looking at the photograph and writing a description of what you see in the text box below.  \n\nYou can write more than one sentence, but please try to keep the descriptions simple and not too long in length.\n\nIf there is text involved, please transcribe it and use quotation marks around the transcription.\n\nFor more help on writing a description, please check the Tutorial or the Field Guide entry.\n\nIf you do not want to describe a particular image, you can refresh the page to work on a different one.""}]","{""99653310"":{""retired"":null,""year"":""1940-1970"",""#TS_tags"":"""",""group_id"":""test1"",""location"":""Radio Rentals"",""collection"":""National Science and Media Museum"",""internal_id"":""DBT35"",""image_name_1"":""001 (90)_cropped_image_1.jpg""}}",99653310
572498029,DINO19,2751336,7948878ccbbbb6134889,26267,Describe Photographs,7.25,2024-07-13 07:51:49 UTC,,,"{""source"":""api"",""session"":""8a8550f6b2cd8a5d0bdbd8544a04f8f0f59b038c6db329514098b4e6bed7f0ec"",""feedback"":{},""revision"":""3bfe2fbc1f30086690a17cfd4e28977dd3679aa5"",""viewport"":{""width"":1280,""height"":598},""started_at"":""2024-07-13T07:52:58.512Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"",""utc_offset"":""-28800"",""finished_at"":""2024-07-13T07:53:17.984Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":693.3229370117188,""clientHeight"":536.081298828125,""naturalWidth"":1045,""naturalHeight"":808}],""subject_selection_state"":{""retired"":false,""selected_at"":""2024-07-13T07:51:29.871Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""A photo of a cricket team. "",""task_label"":""Help us by looking at the photograph and writing a description of what you see in the text box below.  \n\nYou can write more than one sentence, but please try to keep the descriptions simple and not too long in length.\n\nIf there is text involved, please transcribe it and use quotation marks around the transcription.\n\nFor more help on writing a description, please check the Tutorial or the Field Guide entry.\n\nIf you do not want to describe a particular image, you can refresh the page to work on a different one.""}]","{""99653311"":{""retired"":null,""year"":""1940-1970"",""#TS_tags"":"""",""group_id"":""test1"",""location"":""Radio Rentals"",""collection"":""National Science and Media Museum"",""internal_id"":""DBT36"",""image_name_1"":""001 (91)_cropped_image_1.jpg""}}",99653311
572498060,DINO19,2751336,7948878ccbbbb6134889,26267,Describe Photographs,7.25,2024-07-13 07:52:04 UTC,,,"{""source"":""api"",""session"":""8a8550f6b2cd8a5d0bdbd8544a04f8f0f59b038c6db329514098b4e6bed7f0ec"",""feedback"":{},""revision"":""3bfe2fbc1f30086690a17cfd4e28977dd3679aa5"",""viewport"":{""width"":1280,""height"":598},""started_at"":""2024-07-13T07:53:18.398Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"",""utc_offset"":""-28800"",""finished_at"":""2024-07-13T07:53:33.070Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":693.3229370117188,""clientHeight"":578.01708984375,""naturalWidth"":932,""naturalHeight"":777}],""subject_selection_state"":{""retired"":false,""selected_at"":""2024-07-13T07:51:29.871Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""This image depicts a model of some sort. "",""task_label"":""Help us by looking at the photograph and writing a description of what you see in the text box below.  \n\nYou can write more than one sentence, but please try to keep the descriptions simple and not too long in length.\n\nIf there is text involved, please transcribe it and use quotation marks around the transcription.\n\nFor more help on writing a description, please check the Tutorial or the Field Guide entry.\n\nIf you do not want to describe a particular image, you can refresh the page to work on a different one.""}]","{""99653345"":{""retired"":null,""year"":"""",""#TS_tags"":"""",""group_id"":""test1"",""location"":""Radio Rentals"",""collection"":""National Science and Media Museum"",""internal_id"":""DBT70"",""image_name_1"":""001 (81)_cropped_image_2.jpg""}}",99653345
572498172,DINO19,2751336,7948878ccbbbb6134889,26267,Describe Photographs,7.25,2024-07-13 07:53:20 UTC,,,"{""source"":""api"",""session"":""8a8550f6b2cd8a5d0bdbd8544a04f8f0f59b038c6db329514098b4e6bed7f0ec"",""feedback"":{},""revision"":""3bfe2fbc1f30086690a17cfd4e28977dd3679aa5"",""viewport"":{""width"":1280,""height"":598},""started_at"":""2024-07-13T07:53:47.594Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"",""utc_offset"":""-28800"",""finished_at"":""2024-07-13T07:54:48.730Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":693.3125,""clientHeight"":568.5966796875,""naturalWidth"":2068,""naturalHeight"":1696}],""subject_selection_state"":{""retired"":false,""selected_at"":""2024-07-13T07:52:18.955Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""6 Women in front of a camera that has \""ABC TV\"" written on the side. The women are all holding signs with numbers, from 1-6 and are smiling up at the camera. "",""task_label"":""Help us by looking at the photograph and writing a description of what you see in the text box below.  \n\nYou can write more than one sentence, but please try to keep the descriptions simple and not too long in length.\n\nIf there is text involved, please transcribe it and use quotation marks around the transcription.\n\nFor more help on writing a description, please check the Tutorial or the Field Guide entry.\n\nIf you do not want to describe a particular image, you can refresh the page to work on a different one.""}]","{""99653301"":{""retired"":null,""year"":""1940-1970"",""#TS_tags"":"""",""group_id"":""test1"",""location"":""Radio Rentals"",""collection"":""National Science and Media Museum"",""internal_id"":""DBT26"",""image_name_1"":""001 (83)_cropped_image_1.jpg""}}",99653301
